1740722871,3bc05c864697,reverse-proxy-api-1,3bc05c864697,0.32%,"59.41MiB / 100MiB",59.41%,"866B / 0B","0B / 0B",12
1740722871,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,787.08%,"562.1MiB / 3.785GiB",14.50%,"175MB / 130MB","0B / 0B",240
1740722871,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.22%,"64.38MiB / 3.785GiB",1.66%,"184MB / 212MB","0B / 0B",35
1740722871,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,4.35%,"563.1MiB / 3.785GiB",14.53%,"42.1MB / 95MB","0B / 0B",253
1740722885,3bc05c864697,reverse-proxy-api-1,3bc05c864697,0.20%,"59.41MiB / 100MiB",59.41%,"936B / 0B","0B / 0B",12
1740722885,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,792.36%,"1.551GiB / 3.785GiB",40.97%,"175MB / 130MB","0B / 0B",281
1740722885,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.17%,"61.27MiB / 3.785GiB",1.58%,"184MB / 212MB","0B / 0B",35
1740722885,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.01%,"559.9MiB / 3.785GiB",14.45%,"42.2MB / 95MB","0B / 0B",236
1740722898,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.76%,"67.21MiB / 100MiB",67.21%,"54.9kB / 35.8kB","0B / 0B",20
1740722898,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,19.80%,"1.863GiB / 3.785GiB",49.21%,"175MB / 130MB","0B / 0B",1828
1740722898,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.36%,"61.77MiB / 3.785GiB",1.59%,"184MB / 213MB","0B / 0B",35
1740722898,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.64%,"559.7MiB / 3.785GiB",14.44%,"42.3MB / 95MB","0B / 0B",239
1740722911,3bc05c864697,reverse-proxy-api-1,3bc05c864697,50.12%,"71.58MiB / 100MiB",71.58%,"190kB / 122kB","0B / 0B",22
1740722911,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,14.52%,"1.864GiB / 3.785GiB",49.24%,"175MB / 130MB","0B / 0B",1828
1740722911,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.95%,"62.74MiB / 3.785GiB",1.62%,"184MB / 213MB","0B / 0B",35
1740722911,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.47%,"560.3MiB / 3.785GiB",14.45%,"42.4MB / 95.1MB","0B / 0B",239
1740722923,3bc05c864697,reverse-proxy-api-1,3bc05c864697,50.06%,"73.21MiB / 100MiB",73.21%,"325kB / 211kB","0B / 0B",25
1740722923,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,15.59%,"1.869GiB / 3.785GiB",49.37%,"175MB / 130MB","0B / 0B",1828
1740722923,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.07%,"63.91MiB / 3.785GiB",1.65%,"184MB / 213MB","0B / 0B",35
1740722923,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.90%,"560MiB / 3.785GiB",14.45%,"42.6MB / 95.1MB","0B / 0B",239
1740722936,3bc05c864697,reverse-proxy-api-1,3bc05c864697,50.12%,"75.55MiB / 100MiB",75.55%,"457kB / 294kB","0B / 0B",21
1740722936,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,10.63%,"1.874GiB / 3.785GiB",49.51%,"175MB / 131MB","0B / 0B",1828
1740722936,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.99%,"64.67MiB / 3.785GiB",1.67%,"185MB / 213MB","0B / 0B",35
1740722936,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.32%,"560.7MiB / 3.785GiB",14.46%,"42.7MB / 95.2MB","0B / 0B",239
1740722949,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.49%,"76.7MiB / 100MiB",76.70%,"593kB / 384kB","0B / 0B",25
1740722949,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,11.90%,"1.881GiB / 3.785GiB",49.69%,"175MB / 131MB","0B / 0B",1828
1740722949,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.23%,"65.82MiB / 3.785GiB",1.70%,"185MB / 213MB","0B / 0B",35
1740722949,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.14%,"559.9MiB / 3.785GiB",14.44%,"42.8MB / 95.2MB","0B / 0B",239
1740722962,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.51%,"83.42MiB / 100MiB",83.42%,"715kB / 461kB","0B / 0B",27
1740722962,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.56%,"1.884GiB / 3.785GiB",49.76%,"175MB / 131MB","0B / 0B",1828
1740722962,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.82%,"66.45MiB / 3.785GiB",1.71%,"185MB / 214MB","0B / 0B",35
1740722962,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.62%,"560MiB / 3.785GiB",14.45%,"43MB / 95.3MB","0B / 0B",236
1740722974,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.09%,"84.74MiB / 100MiB",84.74%,"866kB / 559kB","0B / 0B",27
1740722974,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,10.13%,"1.887GiB / 3.785GiB",49.84%,"175MB / 131MB","0B / 0B",1828
1740722974,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.04%,"67.62MiB / 3.785GiB",1.74%,"185MB / 214MB","0B / 0B",35
1740722974,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.83%,"559.2MiB / 3.785GiB",14.43%,"43.1MB / 95.3MB","0B / 0B",236
1740722987,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.22%,"87.78MiB / 100MiB",87.78%,"1MB / 648kB","0B / 0B",25
1740722987,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,10.16%,"1.888GiB / 3.785GiB",49.88%,"176MB / 132MB","0B / 0B",1828
1740722987,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.42%,"69MiB / 3.785GiB",1.78%,"185MB / 214MB","0B / 0B",35
1740722987,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.84%,"559.6MiB / 3.785GiB",14.44%,"43.2MB / 95.3MB","0B / 0B",236
1740723000,3bc05c864697,reverse-proxy-api-1,3bc05c864697,50.27%,"86.47MiB / 100MiB",86.47%,"1.14MB / 733kB","0B / 0B",20
1740723000,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.95%,"1.89GiB / 3.785GiB",49.92%,"176MB / 132MB","0B / 0B",1828
1740723000,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.33%,"69.65MiB / 3.785GiB",1.80%,"186MB / 214MB","0B / 0B",35
1740723000,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.95%,"560.3MiB / 3.785GiB",14.46%,"43.4MB / 95.4MB","0B / 0B",236
1740723013,3bc05c864697,reverse-proxy-api-1,3bc05c864697,50.10%,"85MiB / 100MiB",85.00%,"1.27MB / 822kB","0B / 0B",21
1740723013,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,7.47%,"1.891GiB / 3.785GiB",49.96%,"176MB / 132MB","0B / 0B",1828
1740723013,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.15%,"70.97MiB / 3.785GiB",1.83%,"186MB / 215MB","0B / 0B",35
1740723013,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.93%,"561MiB / 3.785GiB",14.47%,"43.5MB / 95.4MB","0B / 0B",236
1740723025,3bc05c864697,reverse-proxy-api-1,3bc05c864697,48.33%,"83.43MiB / 100MiB",83.43%,"1.41MB / 908kB","0B / 0B",22
1740723025,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.07%,"1.894GiB / 3.785GiB",50.03%,"176MB / 132MB","0B / 0B",1828
1740723025,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.11%,"71.71MiB / 3.785GiB",1.85%,"186MB / 215MB","0B / 0B",35
1740723025,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.73%,"559.4MiB / 3.785GiB",14.43%,"43.7MB / 95.5MB","0B / 0B",236
1740723038,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.86%,"86.27MiB / 100MiB",86.27%,"1.55MB / 1e+03kB","0B / 0B",23
1740723038,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,11.10%,"1.896GiB / 3.785GiB",50.08%,"176MB / 132MB","0B / 0B",1828
1740723038,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.17%,"73.05MiB / 3.785GiB",1.88%,"186MB / 215MB","0B / 0B",35
1740723038,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.06%,"560.1MiB / 3.785GiB",14.45%,"43.8MB / 95.5MB","0B / 0B",236
1740723051,3bc05c864697,reverse-proxy-api-1,3bc05c864697,50.07%,"83.55MiB / 100MiB",83.55%,"1.68MB / 1.09MB","0B / 0B",29
1740723051,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,9.13%,"1.897GiB / 3.785GiB",50.12%,"176MB / 133MB","0B / 0B",1828
1740723051,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.18%,"74.29MiB / 3.785GiB",1.92%,"187MB / 215MB","0B / 0B",35
1740723051,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.95%,"560.7MiB / 3.785GiB",14.46%,"44MB / 95.6MB","0B / 0B",236
1740723064,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.60%,"78.3MiB / 100MiB",78.30%,"1.81MB / 1.17MB","0B / 0B",21
1740723064,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.88%,"1.904GiB / 3.785GiB",50.30%,"176MB / 133MB","0B / 0B",1828
1740723064,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.97%,"75.09MiB / 3.785GiB",1.94%,"187MB / 216MB","0B / 0B",35
1740723064,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.19%,"561.9MiB / 3.785GiB",14.50%,"44.1MB / 95.6MB","0B / 0B",236
1740723076,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.02%,"87.1MiB / 100MiB",87.10%,"1.95MB / 1.25MB","0B / 0B",31
1740723076,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.37%,"1.906GiB / 3.785GiB",50.34%,"177MB / 133MB","0B / 0B",1828
1740723076,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.09%,"76.3MiB / 3.785GiB",1.97%,"187MB / 216MB","0B / 0B",35
1740723076,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,5.82%,"562.6MiB / 3.785GiB",14.51%,"44.2MB / 95.7MB","0B / 0B",236
1740723089,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.75%,"85.57MiB / 100MiB",85.57%,"2.11MB / 1.33MB","0B / 0B",25
1740723089,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,20.84%,"1.91GiB / 3.785GiB",50.45%,"177MB / 134MB","0B / 0B",1828
1740723089,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.96%,"77.22MiB / 3.785GiB",1.99%,"187MB / 216MB","0B / 0B",35
1740723089,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,33.73%,"559.1MiB / 3.785GiB",14.42%,"44.4MB / 95.7MB","0B / 0B",236
1740723102,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.27%,"88.96MiB / 100MiB",88.96%,"2.27MB / 1.4MB","0B / 0B",21
1740723102,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.36%,"1.907GiB / 3.785GiB",50.38%,"177MB / 134MB","0B / 0B",1828
1740723102,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.82%,"78.32MiB / 3.785GiB",2.02%,"188MB / 217MB","0B / 0B",35
1740723102,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.68%,"559.2MiB / 3.785GiB",14.43%,"44.5MB / 95.8MB","0B / 0B",236
1740723115,3bc05c864697,reverse-proxy-api-1,3bc05c864697,48.99%,"87.28MiB / 100MiB",87.28%,"2.43MB / 1.46MB","0B / 0B",23
1740723115,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,10.45%,"1.917GiB / 3.785GiB",50.64%,"177MB / 134MB","0B / 0B",1828
1740723115,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.60%,"78.99MiB / 3.785GiB",2.04%,"188MB / 217MB","0B / 0B",35
1740723115,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.68%,"560.3MiB / 3.785GiB",14.45%,"44.6MB / 95.8MB","0B / 0B",239
1740723127,3bc05c864697,reverse-proxy-api-1,3bc05c864697,48.94%,"86.63MiB / 100MiB",86.63%,"2.57MB / 1.51MB","0B / 0B",22
1740723127,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.18%,"1.911GiB / 3.785GiB",50.48%,"177MB / 134MB","0B / 0B",1828
1740723127,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.89%,"80.14MiB / 3.785GiB",2.07%,"188MB / 217MB","0B / 0B",35
1740723127,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.77%,"556.6MiB / 3.785GiB",14.36%,"44.8MB / 95.8MB","0B / 0B",239
1740723140,3bc05c864697,reverse-proxy-api-1,3bc05c864697,49.41%,"85.8MiB / 100MiB",85.80%,"2.74MB / 1.58MB","0B / 0B",21
