TIMESTAMP,CONTAINER,NAME,ID,CPU_PERC,MEM_USAGE,MEM_PERC,NET_IO,BLOCK_IO,PIDS
1740724214,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.55%,532.3MiB / 3.785GiB,13.73%,51.7MB / 98.2MB,0B / 0B,244
1740724214,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.70%,532.3MiB / 3.785GiB,13.73%,51.7MB / 98.2MB,0B / 0B,244
1740724227,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.13%,80.42MiB / 1000MiB,8.04%,4.79MB / 2.87MB,0B / 0B,31
1740724227,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.13%,80.42MiB / 1000MiB,8.04%,4.79MB / 2.87MB,0B / 0B,31
1740724227,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.48%,1.889GiB / 3.785GiB,49.90%,184MB / 147MB,0B / 0B,1829
1740724227,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.48%,1.889GiB / 3.785GiB,49.90%,184MB / 147MB,0B / 0B,1829
1740724227,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.04%,69.16MiB / 3.785GiB,1.78%,198MB / 230MB,0B / 0B,35
1740724227,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.04%,69.16MiB / 3.785GiB,1.78%,198MB / 230MB,0B / 0B,35
1740724227,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.76%,532.8MiB / 3.785GiB,13.75%,51.8MB / 98.2MB,0B / 0B,244
1740724227,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.76%,532.8MiB / 3.785GiB,13.75%,51.8MB / 98.2MB,0B / 0B,244
1740724240,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.58%,80.03MiB / 1000MiB,8.00%,4.93MB / 2.96MB,0B / 0B,26
1740724240,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.11%,1.885GiB / 3.785GiB,49.80%,185MB / 147MB,0B / 0B,1829
1740724240,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.10%,70.02MiB / 3.785GiB,1.81%,199MB / 230MB,0B / 0B,35
1740724240,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.58%,80.03MiB / 1000MiB,8.00%,4.93MB / 2.96MB,0B / 0B,26
1740724240,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,4.04%,533.6MiB / 3.785GiB,13.77%,51.9MB / 98.2MB,0B / 0B,244
1740724240,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.11%,1.885GiB / 3.785GiB,49.80%,185MB / 147MB,0B / 0B,1829
1740724240,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.10%,70.02MiB / 3.785GiB,1.81%,199MB / 230MB,0B / 0B,35
1740724240,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.37%,533.6MiB / 3.785GiB,13.77%,51.9MB / 98.3MB,0B / 0B,244
1740724253,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.10%,78.62MiB / 1000MiB,7.86%,5.06MB / 3.05MB,0B / 0B,23
1740724253,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.10%,78.62MiB / 1000MiB,7.86%,5.06MB / 3.05MB,0B / 0B,23
1740724253,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.47%,1.891GiB / 3.785GiB,49.95%,185MB / 147MB,0B / 0B,1829
1740724253,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.47%,1.891GiB / 3.785GiB,49.95%,185MB / 147MB,0B / 0B,1829
1740724253,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.87%,70.5MiB / 3.785GiB,1.82%,199MB / 230MB,0B / 0B,35
1740724253,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.87%,70.5MiB / 3.785GiB,1.82%,199MB / 230MB,0B / 0B,35
1740724253,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.46%,532.2MiB / 3.785GiB,13.73%,52.1MB / 98.3MB,0B / 0B,240
1740724253,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.25%,532.4MiB / 3.785GiB,13.73%,52.1MB / 98.3MB,0B / 0B,240
1740724265,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.68%,78.35MiB / 1000MiB,7.84%,5.2MB / 3.14MB,0B / 0B,22
1740724265,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.68%,78.35MiB / 1000MiB,7.84%,5.2MB / 3.14MB,0B / 0B,22
1740724265,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,16.57%,1.888GiB / 3.785GiB,49.88%,185MB / 147MB,0B / 0B,1829
1740724265,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,16.57%,1.888GiB / 3.785GiB,49.88%,185MB / 147MB,0B / 0B,1829
1740724265,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.32%,71.43MiB / 3.785GiB,1.84%,199MB / 230MB,0B / 0B,35
1740724265,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.32%,71.43MiB / 3.785GiB,1.84%,199MB / 230MB,0B / 0B,35
1740724265,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,4.28%,532.9MiB / 3.785GiB,13.75%,52.2MB / 98.3MB,0B / 0B,240
1740724265,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.43%,532.9MiB / 3.785GiB,13.75%,52.2MB / 98.3MB,0B / 0B,240
1740724278,1816988b22e4,reverse-proxy-api-1,1816988b22e4,50.58%,75.62MiB / 1000MiB,7.56%,5.37MB / 3.22MB,0B / 0B,23
1740724278,1816988b22e4,reverse-proxy-api-1,1816988b22e4,50.58%,75.62MiB / 1000MiB,7.56%,5.37MB / 3.22MB,0B / 0B,23
1740724278,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.41%,1.89GiB / 3.785GiB,49.94%,185MB / 148MB,0B / 0B,1829
1740724278,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.41%,1.89GiB / 3.785GiB,49.94%,185MB / 148MB,0B / 0B,1829
1740724278,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.11%,71.88MiB / 3.785GiB,1.85%,199MB / 231MB,0B / 0B,35
1740724278,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.11%,71.88MiB / 3.785GiB,1.85%,199MB / 231MB,0B / 0B,35
1740724278,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.20%,533.7MiB / 3.785GiB,13.77%,52.4MB / 98.4MB,0B / 0B,240
1740724278,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.52%,533.7MiB / 3.785GiB,13.77%,52.4MB / 98.4MB,0B / 0B,240
1740724291,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.64%,77.94MiB / 1000MiB,7.79%,5.53MB / 3.29MB,0B / 0B,24
1740724291,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.64%,77.94MiB / 1000MiB,7.79%,5.53MB / 3.29MB,0B / 0B,24
1740724291,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,11.94%,1.899GiB / 3.785GiB,50.16%,185MB / 148MB,0B / 0B,1829
1740724291,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,11.94%,1.899GiB / 3.785GiB,50.16%,185MB / 148MB,0B / 0B,1829
1740724291,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,3.35%,72.91MiB / 3.785GiB,1.88%,200MB / 231MB,0B / 0B,35
1740724291,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,3.35%,72.91MiB / 3.785GiB,1.88%,200MB / 231MB,0B / 0B,35
1740724291,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.86%,534.3MiB / 3.785GiB,13.78%,52.5MB / 98.4MB,0B / 0B,240
1740724291,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.23%,534.3MiB / 3.785GiB,13.78%,52.5MB / 98.4MB,0B / 0B,240
1740724304,1816988b22e4,reverse-proxy-api-1,1816988b22e4,51.06%,81.58MiB / 1000MiB,8.16%,5.69MB / 3.35MB,0B / 0B,22
1740724304,1816988b22e4,reverse-proxy-api-1,1816988b22e4,51.06%,81.58MiB / 1000MiB,8.16%,5.69MB / 3.35MB,0B / 0B,22
1740724304,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,7.96%,1.897GiB / 3.785GiB,50.13%,185MB / 148MB,0B / 0B,1829
1740724304,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,7.96%,1.897GiB / 3.785GiB,50.13%,185MB / 148MB,0B / 0B,1829
1740724304,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.91%,73.98MiB / 3.785GiB,1.91%,200MB / 231MB,0B / 0B,35
1740724304,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.91%,73.98MiB / 3.785GiB,1.91%,200MB / 231MB,0B / 0B,35
1740724304,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.48%,532.5MiB / 3.785GiB,13.74%,52.7MB / 98.5MB,0B / 0B,240
1740724304,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.48%,532.5MiB / 3.785GiB,13.74%,52.7MB / 98.5MB,0B / 0B,240
1740724317,1816988b22e4,reverse-proxy-api-1,1816988b22e4,55.82%,80MiB / 1000MiB,8.00%,5.85MB / 3.41MB,0B / 0B,25
1740724317,1816988b22e4,reverse-proxy-api-1,1816988b22e4,55.82%,80MiB / 1000MiB,8.00%,5.85MB / 3.41MB,0B / 0B,25
1740724317,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,33.88%,1.899GiB / 3.785GiB,50.17%,186MB / 149MB,0B / 0B,1829
1740724317,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,33.88%,1.899GiB / 3.785GiB,50.17%,186MB / 149MB,0B / 0B,1829
1740724317,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.03%,74.34MiB / 3.785GiB,1.92%,200MB / 232MB,0B / 0B,35
